alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider,Impulsion,ImpulsionPAr,ImpulsionPAv,TravailPAr,TravailPAv
0.04308350922455557+0i,-0.07598163455531902,0.2866724898148668,0.4053711039716689,8.10901455430002e-05,2.8250797439566273e-05,975.429655484133,-76.49092497555536,-295.8637932565292,50.039958700056935,-39.75418387218266,661.6718253865678,62.10668335481977,-295.8637932565292,661.6718253865678,-0.9554426215140128,0.9938472090725878,0.3750224632533627,64.93092570308184,-52.51582330303393,117.4467490061158,0.2946744898657759,-0.2383313232352124,0.5330058131009883,4.471762011935166,256.2130902708146,-8.094608602424008,-460.07003474765816,0.0045382764326089035,0.1366666666666667,-5.645468539987861,2754.743206332852,-1824.434370403827,4579.177576736679,9.078861598280627,-25.130166775571194
0.04450705170586527+0i,-0.1091895348719447,0.2866172662387698,0.4052968836998033,0.0001087939431604068,2.1173905938587367e-05,989.9449488568202,-93.34165827468901,-304.15297488417167,50.37599901273386,-42.868609602650366,664.0511406828434,56.501103841857,-304.15297488417167,664.0511406828434,-0.9442310160355594,0.9943448166438272,0.3635537170165665,63.88192442926425,-53.987153041940466,117.8690774712047,0.3688255636195216,-0.3116975940659901,0.6805231576855119,4.471801674881691,256.2153627902536,-8.094568939477481,-460.06776222821924,0.005773551234010147,0.14,-7.108447342958073,2820.3919231878112,-1875.6504868178629,4696.042410005673,8.859196045865692,-24.62954405502072
0.04482979521046868+0i,-0.0975262888834436,0.2865837419400391,0.4052920772028125,0.0001185077309957261,1.960887238305897e-06,994.9889325120924,-83.18435035528255,-304.98434783855765,48.90053013375631,-44.328845792521754,671.0215246299149,59.41817196047042,-304.98434783855765,671.0215246299149,-0.9534190144490116,0.993952774879112,0.3678806515638391,64.97159888046592,-54.13472174134397,119.1063206218099,0.4874411289773902,-0.4061388412346911,0.8935799702120812,4.471550903850356,256.200994668534,-8.094819710508816,-460.0821303499389,0.007502372380802562,0.1433333333333333,-8.992108819060212,2884.798348253984,-1928.90197499035,4813.700323244335,8.58418158721509,-24.02277956962747
0.03983108396261503+0i,-0.1569406785369551,0.2865161498734021,0.4052083244151706,0.00014699513371263515,-2.545843362933287e-05,1022.558482615256,-97.2282511590991,-321.3268279239238,52.92160992990888,-40.40286111474597,678.6338763493093,62.4548388089882,-321.3268279239238,678.6338763493093,-0.9454676416213618,0.9940465650719392,0.3494245605508554,63.4220010955059,-57.03551195649648,120.45751305200241,0.5549470992140072,-0.4990648570797996,1.054011956293807,4.471659781580803,256.2072329029716,-8.094710832778366,-460.0758921155012,0.008750072366501395,0.1466666666666667,-11.1965728690362,2949.225109908849,-1982.9629123819927,4932.188022290842,8.225263369564749,-23.235728005678677
0.04277084537592898+0i,-0.1920031793452495,0.2864552160384498,0.4051295933982711,0.00017727371151216031,-3.709889560049584e-05,1046.434475930994,-104.1871818987978,-331.11777464667216,57.00199983820031,-36.77841959804135,691.3821968339453,56.52147333879283,-331.11777464667216,691.3821968339453,-0.9412865707405552,0.9952771425828584,0.3442780513005863,63.94693493824096,-58.77340499978432,122.7203399380253,0.4834424791335051,-0.4443302974201138,0.9277727765536188,4.471810247468492,256.2158539632968,-8.094560366890683,-460.06727105517604,0.007560057094220495,0.15,-13.544071023530734,3013.4219098968347,-2038.548029230913,5051.969939127748,7.772661520407502,-22.261932042425734
0.04066932394588858+0i,-0.2548885860981613,0.2863422920620141,0.4050276701146746,0.0002190661768529667,-8.425170891146472e-05,1077.4583831897921,-113.13184343564173,-347.4678474388696,57.691938563713215,-34.3817772032936,704.4348765120321,56.22445608587658,-347.4678474388696,704.4348765120321,-0.9392358141302344,0.9956522135550266,0.3313047024761824,63.361647660486355,-61.67554292039936,125.03719058088569,0.1516966370693483,-0.1476598667475217,0.2993565038168701,4.471727705560582,256.2111246603406,-8.09464290879859,-460.0720003581322,0.002394139714961193,0.1533333333333333,-15.93299483733252,3077.106377913708,-2096.452487709053,5173.558865622762,7.300963943157545,-21.27103967600202
0.03355745698865661+0i,-0.3105491088021495,0.2862190598997191,0.4049379372886899,0.0002713691312319633,-9.297838143407232e-05,1099.2111679706081,-124.2277094428913,-361.2930190142465,69.45217035134878,-34.167957327288974,708.0454190373832,53.6392421031139,-361.2930190142465,708.0454190373832,-0.930411492041052,0.9959903445680368,0.3154556741479618,61.54855100410677,-64.12951087502876,125.6780618791355,-0.4328857190048854,0.4510382287101468,-0.8839239477150321,4.471993495731204,256.2263533153533,-8.094377118627968,-460.0567717031195,-0.0070332398073189644,0.1566666666666667,-18.402515135509752,3140.760669213072,-2156.676961669145,5297.437630882217,7.004968861073729,-20.65747503581678
0.03610416877162028+0i,-0.379187138965591,0.2860580362019551,0.404867079541303,0.00031713889496340364,-0.0001756445366072334,1123.9345820288002,-135.7142327315995,-371.7396895649736,71.68663957274627,-28.57493862385233,718.5521230152153,61.62663018072823,-371.7396895649736,718.5521230152153,-0.9243146632532724,0.995561189521146,0.3085699461477687,61.559206937417926,-65.98379489778279,127.54300183520071,-1.22958394083057,1.3179606852936308,-2.547544626124201,4.471684476954984,256.2086478436856,-8.094686137404189,-460.0744771747872,-0.01997400554689706,0.16,-21.08698547479198,3203.2157685453694,-2219.5794885668593,5422.795257112228,7.1566580420550405,-20.94975875776586
0.03160203970647379+0i,-0.4296949760635584,0.2858847498709779,0.4047662823354167,0.0003487326011591685,-0.00020317621455656631,1164.433847581554,-142.6454511461269,-394.4186249093385,70.50657432110006,-20.36456906285524,737.1814714320337,49.589868133783376,-394.4186249093385,737.1814714320337,-0.927376728267568,0.9973662772907752,0.2943600851474638,60.840405257778386,-70.00930592140759,130.849711179186,-2.13657499260579,2.458565679298204,-4.595140671903993,4.471807310205733,256.2156856705374,-8.09456330415344,-460.0674393479354,-0.03511769823940532,0.1633333333333333,-24.08176633050797,3264.769647516131,-2284.6361414532653,5549.405788969396,8.041157499056931,-22.66549304468547
0.03342682207213738+0i,-0.5108478985674765,0.2856392979789241,0.4045427076749851,0.00041139309860524503,-0.0002426812982369297,1201.702077074228,-157.13006393502118,-414.2543518543913,83.62774678570278,-25.418628482313252,748.4591773461802,53.86052733573314,-414.2543518543913,748.4591773461802,-0.9187745102828908,0.9968490158672066,0.2781095513336169,59.32135652479253,-73.53014745415446,132.851503978947,-2.9833681545373767,3.6979515163561767,-6.6813196708935525,4.471751269367696,256.2124747670374,-8.094619344991479,-460.0706502514354,-0.05029163743567664,0.1666666666666667,-27.29552897968282,3325.9694536137295,-2352.63269186286,5678.60214547659,9.929420681352848,-26.236835693699568
0.0322779156171569+0i,-0.6288149561708279,0.2853983278660555,0.4044769942514109,0.0005921852966301044,-0.000338613338429411,1253.5360548800031,-169.10417745548668,-435.2487174990831,81.63443060201314,-16.57476589008252,777.5032108724283,53.36652249185333,-435.2487174990831,777.5032108724283,-0.9181934214764784,0.9974271262151624,0.2730312319625366,60.75017257376875,-77.25664735608727,138.006819929856,-3.7737178062667214,4.7990774911151615,-8.57279529738188,4.4714774627305065,256.1967868023239,-8.094893151628668,-460.08633821614893,-0.06211863516411094,0.17,-30.47773958091803,3386.050334505015,-2424.402418550641,5810.452753055655,13.007679279180039,-31.87506586509834
0.03346171342867923+0i,-0.7247775520376081,0.2851148049846959,0.4043132700851839,0.0006896315942435671,-0.0004308603213642181,1287.040036861771,-177.02096739999405,-448.33708282356116,94.28793873901314,-11.416340153674927,794.1321201350466,51.551659565050194,-448.33708282356116,794.1321201350466,-0.9128228491484234,0.9977969433614788,0.2686746545621441,61.37861912278867,-79.5798322011821,140.95845132397082,-4.162920290040091,5.397392494046635,-9.560312784086728,4.470931439418168,256.1655019710111,-8.095439174941005,-460.1176230474617,-0.06782362245250449,0.1733333333333333,-33.39816719778328,3446.086099054295,-2499.795815955762,5945.881915010059,17.256193782915712,-39.50212334923607
0.03264924625660579+0i,-0.8586081051225847,0.2848130538342789,0.40422692671941496,0.0007944922522370168,-0.00048050684431691365,1313.2735139972121,-181.66404291339646,-465.5823174528144,96.2820194067141,-18.85085001305692,801.9350906984897,58.882044006750384,-465.5823174528144,801.9350906984897,-0.9147742802031452,0.9970412887606656,0.2561178381051163,59.702617251107355,-82.64086134787456,142.3434785989819,-4.052357219209899,5.609306702187705,-9.661663921397604,4.470604689054294,256.1467805542068,-8.095765925304878,-460.13634446426596,-0.06787570471434795,0.1766666666666667,-35.9610457259536,3507.150494902574,-2578.214055734397,6085.364550636971,22.35442877549661,-48.56867738997036
0.038513630817762+0i,-0.9817380144161802,0.2844327839864235,0.4041401256456202,0.0008820623008036765,-0.0005516194187623059,1368.493877509317,-190.41435430382592,-499.9662802296223,100.8298426889134,-15.23291470413461,821.612787155796,61.82260393444285,-499.9662802296223,821.612787155796,-0.9183506284090432,0.9970106502794448,0.2350368622120371,57.092254979395825,-88.74401474075798,145.8362697201538,-3.768605542430118,5.857908151118183,-9.626513693548304,4.470580142588132,256.14537414529383,-8.09579047177104,-460.137750873179,-0.0660090505058905,0.18,-38.206099096025454,3567.691113089522,-2659.324402508926,6227.0155155984485,27.857778373613787,-58.17966574271254
0.04618128390073414+0i,-1.0922117336345991,0.2840251731851522,0.4041429799589999,0.0009457725104768666,-0.0005953463880645492,1405.857395957796,-198.73236789791008,-510.29645206062037,109.16250858805842,-13.058524652965211,844.9888605689401,63.26857412395497,-510.29645206062037,844.9888605689401,-0.9138504042163864,0.9970901998264886,0.2380699560785091,59.407902510226755,-90.57762024076011,149.9855227509869,-3.970939197119893,6.054383464118394,-10.025322661238288,4.470159549255438,256.12127592243905,-8.096211065103734,-460.16184909603373,-0.06684193565723544,0.1833333333333333,-40.20310260142728,3626.088549204774,-2745.0168405532418,6371.105389758015,33.59138580026672,-67.82375455018548
0.05130314098792131+0i,-1.21669226288455,0.2835777916839212,0.4040712829541702,0.001020045506090278,-0.000654696819178735,1446.1964735709396,-198.34474942282318,-533.5378130691124,116.4233965586467,-24.76548936387161,862.365925803138,65.43404887835186,-533.5378130691124,862.365925803138,-0.918314052663239,0.9967251072032112,0.2273744396029989,58.366990010289534,-94.70296181976744,153.069951830057,-4.2940885548348335,6.967344116726473,-11.26143267156131,4.470555641256195,256.14397032238134,-8.095814973102977,-460.1391546960915,-0.07357049856567603,0.1866666666666667,-41.868011423673785,3684.338627949585,-2834.677658044001,6519.016285993585,39.547531607885006,-77.64967272757876
0.06619879154472914+0i,-1.401754194808802,0.2830038539606914,0.40393734535451203,0.001172369437241444,-0.000665381596552439,1503.246714506442,-204.71472525551587,-564.1292808855833,117.1471734828586,-19.49558026710196,888.6272829203798,72.52218780244341,-564.1292808855833,888.6272829203798,-0.9226061477515274,0.9964481372485596,0.2158647671758512,57.598395361176365,-100.13294735719101,157.73134271836742,-4.925558759501811,8.562924589777545,-13.488483349279358,4.4699067926742515,256.10679403709287,-8.096463821684921,-460.17633098137986,-0.0855155552271138,0.19,-43.04531059673583,3743.2260742098433,-2927.317949074265,6670.5440232841065,46.058395398307454,-88.29305039397858
0.07423952982581085+0i,-1.6419035827841533,0.2823822409778228,0.4037178895244998,0.001428473543093167,-0.0006764642619499495,1548.482630926531,-210.9988052366975,-582.5565563516017,124.1391668563636,-23.545025305157328,912.90010676414,78.57914143494253,-582.5565563516017,912.90010676414,-0.9219061569416676,0.9959871130537628,0.2133337138014122,58.63598019822554,-103.40378875240931,162.0397689506349,-5.517947531783968,9.730828733391494,-15.248776265175461,4.471574058989505,256.2023213602812,-8.094796555369667,-460.08080365819154,-0.0941051469273631,0.1933333333333333,-44.12166053304968,3801.208766895576,-3024.735903662744,6825.944670558321,53.823529751559455,-100.6680084043989
0.0838947977399469+0i,-1.8170376061518432,0.281684640844008,0.4037240236689122,0.0017824856390620538,-0.000672414790487158,1592.5777944708225,-219.63356093521918,-596.9614211186962,124.4501013391604,-14.621151482750893,939.9017071849228,91.25579118343131,-596.9614211186962,939.9017071849228,-0.9210331588863996,0.9952004705235163,0.2153365991016959,60.8719007767552,-105.96065224856859,166.83255302532382,-5.083688682450989,8.849254939429658,-13.93294362188065,4.469143196434759,256.0630431953179,-8.097227417924412,-460.2200818231549,-0.08351453819546684,0.1966666666666667,-46.665208052657825,3859.325954675277,-3126.504271717544,6985.830226392821,62.97040641314398,-115.0366382116263
0.0940616865103594+0i,-1.953752406318017,0.2808083763368707,0.4035657376184835,0.001908237349779268,-0.0006172722539596054,1637.198050888401,-228.6356945155754,-625.5717190780855,124.92278200372692,-25.009102644334178,954.2715373974833,97.25257442116585,-625.5717190780855,954.2715373974833,-0.923138214681118,0.9945090232304028,0.2007697346946106,58.34421775169311,-111.03898013636021,169.38319788805333,-2.4674248783477832,4.695929650147201,-7.163354528494985,4.4683765843619545,256.0191195590224,-8.097994029997219,-460.2640054594504,-0.04229082115470097,0.2,-53.26816807557655,3919.079895162768,-3231.186492218033,7150.266387380801,72.26044824955456,-129.6274981551544
0.09944763235987385+0i,-2.071320314474235,0.2797047977370443,0.4034220239602293,0.001918958855852665,-0.00047125324982913436,1691.3934723539692,-235.5521144298597,-644.4962641352739,124.9647161300446,-30.62762001161187,988.0399220683287,103.4688943464131,-644.4962641352739,988.0399220683287,-0.9240373161157606,0.9940890924296644,0.2031127963707543,60.9789992831172,-114.3980868840111,175.37708616712828,1.591623779593837,-2.9859249506418966,4.577548730235735,4.46852271672556,256.0274923267073,-8.097847897633612,-460.2556326917655,0.02610117906665121,0.2033333333333333,-66.52740158421994,3978.6879544269923,-3339.686308410498,7318.374262837489,79.03304054434298,-140.1756472303422
0.1062893669174417+0i,-2.233514168386279,0.2785845021661225,0.4031486332480035,0.002050167484751231,-0.0002002719540346587,1743.3638237304901,-233.7644393455467,-662.9243868292992,122.7559674244511,-48.69255266784117,1021.2353980233388,123.209336927116,-662.9243868292992,1021.2353980233388,-0.9290237124323332,0.9916901558346588,0.2055285341572119,63.600204486942026,-117.66907866220059,181.2692831491426,6.904669882218008,-12.77458382502604,19.67925370724405,4.468433485658747,256.02237976317747,-8.097937128700426,-460.2607452552953,0.1085636428045704,0.2066666666666667,-87.92141062202144,4038.349562944397,-3452.404841920683,7490.75440486508,79.88804289409562,-141.46855012947182
0.1112824830904641+0i,-2.593413626512017,0.2773561226070736,0.4026689272341424,0.002325898010867189,4.006448863019818e-05,1831.9062288924551,-236.04217815016602,-692.1998425813649,128.5128945046195,-64.11690087935241,1079.9313273751989,127.8541255984644,-692.1998425813649,1079.9313273751989,-0.932200012637056,0.9913430401792724,0.2116546571427134,68.8223385509055,-122.8654720581923,191.68781060909785,13.552197577023673,-24.19413794687154,37.74633552389521,4.471794736212454,256.2149652337908,-8.094575878146719,-460.0681597846819,0.196915679739647,0.21,-117.49300521612422,4100.639164829427,-3568.438424693789,7669.077589523215,72.00778850626165,-129.3401489107319
0.1111826612837818+0i,-3.11194728082495,0.2760673103243377,0.4020479271371988,0.002804774239636043,0.0003681594883500616,1873.749504717253,-223.6346910224586,-705.8651211520734,119.7212131810005,-90.2753020492488,1110.69033126101,144.54635517761932,-705.8651211520734,1110.69033126101,-0.9410771969513142,0.9884324126802124,0.2160508697079146,71.8564747943363,-125.29105900449301,197.1475337988293,20.70681623467977,-36.105012694819045,56.81182892949882,4.468408700235949,256.0209596630577,-8.097961914123223,-460.2621653554149,0.2881691078493023,0.2133333333333333,-154.6205560520379,4166.850436348351,-3688.705700053986,7855.556136402336,53.52342762031287,-100.62735429516228
0.1187556049748158+0i,-3.6736825456672477,0.2746822355040346,0.40119655390834297,0.003344009994489444,0.0007318985328242933,1942.223346083318,-224.4411270743379,-738.4788315453578,121.40530631533908,-109.2064283729266,1144.9042170150121,157.9881250794279,-738.4788315453578,1144.9042170150121,-0.9451658096026768,0.9862200705817712,0.2092578004940836,72.14050592086367,-131.079992599301,203.22049852016468,26.30061260311597,-47.78846587457159,74.08907847768755,4.468274400346188,256.0132648461854,-8.098096214012983,-460.2698601722874,0.3645748289035716,0.2166666666666667,-198.9072564805028,4237.189843020971,-3812.783965585329,8049.9738086063,23.37385229946758,-53.34827206846525
0.1197427358823476+0i,-4.327070870031804,0.2732026070911788,0.4003908075142477,0.003941322671324661,0.0011669642516712866,1999.6519778722256,-224.00446801510188,-752.0426338823247,124.2239899558712,-115.2959955316416,1188.6366529950349,162.23657815477017,-752.0426338823247,1188.6366529950349,-0.9466002832414748,0.9862690120104752,0.2183350022623826,77.49543839250609,-133.48756751411258,210.9830059066187,30.363359079497624,-52.30154224757086,82.66490132706848,4.4744355430502845,256.3662723201078,-8.091935071308889,-459.9168526983649,0.3918083400691335,0.22,-249.97234178754607,4309.188333378571,-3940.969491387225,8250.157824765796,-18.57288698522773,12.10218163512793
